403	25000000	950	0.0476
413	25000000	950	0.0294
423	25000000	950	0.0188
425	25000000	950	0.0188
273	26000000	950	244
273	26000000	950	244
293	26000000	950	244
303	26000000	950	116
313	26000000	950	42.6
323	26000000	950	11.6
333	26000000	950	4.76
343	26000000	950	1.95
353	26000000	950	0.743
363	26000000	950	0.353
373	26000000	950	0.188
383	26000000	950	0.104
393	26000000	950	0.0665
403	26000000	950	0.0476
413	26000000	950	0.0294
423	26000000	950	0.0188
425	26000000	950	0.0188
273	27000000	950	244
273	27000000	950	244
293	27000000	950	244
303	27000000	950	116
313	27000000	950	42.6
323	27000000	950	11.6
333	27000000	950	4.76
343	27000000	950	1.95
353	27000000	950	0.743
363	27000000	950	0.353
373	27000000	950	0.188
383	27000000	950	0.104
393	27000000	950	0.0665
403	27000000	950	0.0476
413	27000000	950	0.0294
423	27000000	950	0.0188
425	27000000	950	0.0188
273	28000000	950	244
273	28000000	950	244
293	28000000	950	244
303	28000000	950	116
313	28000000	950	42.6
323	28000000	950	11.6
333	28000000	950	4.76
343	28000000	950	1.95
353	28000000	950	0.743
363	28000000	950	0.353
373	28000000	950	0.188
383	28000000	950	0.104
393	28000000	950	0.0665
403	28000000	950	0.0476
413	28000000	950	0.0294
423	28000000	950	0.0188
425	28000000	950	0.0188
273	29000000	950	244
273	29000000	950	244
293	29000000	950	244
303	29000000	950	116
313	29000000	950	42.6
323	29000000	950	11.6
333	29000000	950	4.76
343	29000000	950	1.95
353	29000000	950	0.743
363	29000000	950	0.353
373	29000000	950	0.188
383	29000000	950	0.104
393	29000000	950	0.0665
403	29000000	950	0.0476
413	29000000	950	0.0294
423	29000000	950	0.0188
425	29000000	950	0.0188
273	30000000	950	244
273	30000000	950	244
293	30000000	950	244
303	30000000	950	116
313	30000000	950	42.6
323	30000000	950	11.6
333	30000000	950	4.76
343	30000000	950	1.95
353	30000000	950	0.743
363	30000000	950	0.353
373	30000000	950	0.188
383	30000000	950	0.104
393	30000000	950	0.0665
403	30000000	950	0.0476
413	30000000	950	0.0294
423	30000000	950	0.0188
425	30000000	950	0.0188
273	31000000	950	244
273	31000000	950	244
293	31000000	950	244
303	31000000	950	116
313	31000000	950	42.6
323	31000000	950	11.6
333	31000000	950	4.76
343	31000000	950	1.95
353	31000000	950	0.743
363	31000000	950	0.353
373	31000000	950	0.188
383	31000000	950	0.104
393	31000000	950	0.0665
403	31000000	950	0.0476
413	31000000	950	0.0294
423	31000000	950	0.0188
425	31000000	950	0.0188
273	32000000	950	244
273	32000000	950	244
293	32000000	950	244
303	32000000	950	116
313	32000000	950	42.6
323	32000000	950	11.6
333	32000000	950	4.76
343	32000000	950	1.95
353	32000000	950	0.743
363	32000000	950	0.353
373	32000000	950	0.188
383	32000000	950	0.104
393	32000000	950	0.0665
403	32000000	950	0.0476
413	32000000	950	0.0294
