42.2	989.64	0.11743
42.4	990.32	0.11767
42.6	991	0.1179
42.8	991.68	0.11814
43	992.35	0.11837
43.2	993.02	0.11861
43.4	993.69	0.11884
43.6	994.35	0.11907
43.8	995.02	0.11931
44	995.68	0.11954
44.2	996.33	0.11977
44.4	996.99	0.12
44.6	997.64	0.12023
44.8	998.28	0.12046
45	998.93	0.12069
45.2	999.57	0.12092
45.4	1000.2	0.12115
45.6	1000.9	0.12138
45.8	1001.5	0.12161
46	1002.1	0.12184
46.2	1002.7	0.12207
46.4	1003.4	0.1223
46.6	1004	0.12253
46.8	1004.6	0.12275
47	1005.2	0.12298
47.2	1005.9	0.12321
47.4	1006.5	0.12343
47.6	1007.1	0.12366
47.8	1007.7	0.12388
48	1008.3	0.12411
48.2	1008.9	0.12434
48.4	1009.5	0.12456
48.6	1010.1	0.12478
48.8	1010.7	0.12501
49	1011.3	0.12523
49.2	1011.9	0.12546
49.4	1012.5	0.12568
49.6	1013.1	0.1259
49.8	1013.7	0.12612
50	1014.2	0.12635
50.2	1014.8	0.12657
50.4	1015.4	0.12679
50.6	1016	0.12701
50.8	1016.6	0.12723
51	1017.1	0.12745
51.2	1017.7	0.12767
51.4	1018.3	0.12789
51.6	1018.8	0.12811
51.8	1019.4	0.12833
52	1020	0.12855
52.2	1020.5	0.12877
52.4	1021.1	0.12899
52.6	1021.6	0.12921
52.8	1022.2	0.12943
53	1022.8	0.12965
53.2	1023.3	0.12986
53.4	1023.9	0.13008
53.6	1024.4	0.1303
53.8	1025	0.13052
54	1025.5	0.13073
54.2	1026	0.13095
54.4	1026.6	0.13117
54.6	1027.1	0.13138
54.8	1027.7	0.1316
55	1028.2	0.13181
55.2	1028.7	0.13203
55.4	1029.3	0.13224
55.6	1029.8	0.13246
55.8	1030.3	0.13267
56	1030.8	0.13289
56.2	1031.4	0.1331
56.4	1031.9	0.13331
56.6	1032.4	0.13353
56.8	1032.9	0.13374
57	1033.4	0.13395
57.2	1034	0.13417
57.4	1034.5	0.13438
57.6	1035	0.13459
57.8	1035.5	0.13481
58	1036	0.13502
58.2	1036.5	0.13523
58.4	1037	0.13544
58.6	1037.5	0.13565
58.8	1038	0.13586
59	1038.5	0.13607
59.2	1039	0.13629
59.4	1039.5	0.1365
59.6	1040	0.13671
59.8	1040.5	0.13692
60	1041	0.13713
60.2	1041.5	0.13734
60.4	1042	0.13755
60.6	1042.5	0.13776
60.8	1043	0.13796
61	1043.5	0.13817
61.2	1043.9	0.13838
61.4	1044.4	0.13859
61.6	1044.9	0.1388
61.8	1045.4	0.13901
62	1045.9	0.13922
62.2	1046.4	0.13942
62.4	1046.8	0.13963
62.6	1047.3	0.13984
62.8	1047.8	0.14005
63	1048.3	0.14025
63.2	1048.7	0.14046
63.4	1049.2	0.14067
63.6	1049.7	0.14087
63.8	1050.1	0.14108
64	1050.6	0.14128
64.2	1051.1	0.14149
64.4	1051.5	0.1417
64.6	1052	0.1419
64.8	1052.4	0.14211
65	1052.9	0.14231
65.2	1053.4	0.14252
65.4	1053.8	0.14272
65.6	1054.3	0.14293
65.8	1054.7	0.14313
66	1055.2	0.14334
66.2	1055.6	0.14354
66.4	1056.1	0.14375
66.6	1056.5	0.14395
66.8	1057	0.14415
67	1057.4	0.14436
67.2	1057.9	0.14456
67.4	1058.3	0.14476
67.6	1058.8	0.14497
67.8	1059.2	0.14517
68	1059.6	0.14537
68.2	1060.1	0.14558
68.4	1060.5	0.14578
68.6	1061	0.14598
68.8	1061.4	0.14618
69	1061.8	0.14638
69.2	1062.3	0.14659
69.4	1062.7	0.14679
69.6	1063.1	0.14699
69.8	1063.6	0.14719
70	1064	0.14739
70.2	1064.4	0.14759
70.4	1064.9	0.14779
70.6	1065.3	0.148
70.8	1065.7	0.1482
71	1066.1	0.1484
71.2	1066.6	0.1486
71.4	1067	0.1488
71.6	1067.4	0.149
71.8	1067.8	0.1492
72	1068.2	0.1494
72.2	1068.7	0.1496
72.4	1069.1	0.1498
72.6	1069.5	0.15
72.8	1069.9	0.1502
73	1070.3	0.15039
73.2	1070.7	0.15059
73.4	1071.1	0.15079
73.6	1071.6	0.15099
73.8	1072	0.15119
74	1072.4	0.15139
74.2	1072.8	0.15159
74.4	1073.2	0.15179
74.6	1073.6	0.15198
74.8	1074	0.15218
75	1074.4	0.15238
75.2	1074.8	0.15258
75.4	1075.2	0.15277
75.6	1075.6	0.15297
75.8	1076	0.15317
76	1076.4	0.15337
76.2	1076.8	0.15356
76.4	1077.2	0.15376
76.6	1077.6	0.15396
76.8	1078	0.15415
77	1078.4	0.15435
77.2	1078.8	0.15455
77.4	1079.2	0.15474
77.6	1079.6	0.15494
77.8	1080	0.15514
78	1080.4	0.15533
78.2	1080.7	0.15553
78.4	1081.1	0.15572
78.6	1081.5	0.15592
78.8	1081.9	0.15612
79	1082.3	0.15631
79.2	1082.7	0.15651
79.4	1083.1	0.1567
79.6	1083.4	0.1569
79.8	1083.8	0.15709
80	1084.2	0.15729
80.2	1084.6	0.15748
80.4	1085	0.15768
80.6	1085.4	0.15787
80.8	1085.7	0.15807
81	1086.1	0.15826
81.2	1086.5	0.15845
81.4	1086.9	0.15865
81.6	1087.2	0.15884
81.8	1087.6	0.15904
82	1088	0.15923
82.2	1088.4	0.15942
82.4	1088.7	0.15962
82.6	1089.1	0.15981
82.8	1089.5	0.16
83	1089.8	0.1602
83.2	1090.2	0.16039
83.4	1090.6	0.16058
83.6	1090.9	0.16078
83.8	1091.3	0.16097
84	1091.7	0.16116
84.2	1092	0.16135
84.4	1092.4	0.16155
84.6	1092.8	0.16174
84.8	1093.1	0.16193
85	1093.5	0.16212
85.2	1093.9	0.16232
85.4	1094.2	0.16251
85.6	1094.6	0.1627
85.8	1094.9	0.16289
86	1095.3	0.16308
86.2	1095.6	0.16328
86.4	1096	0.16347
86.6	1096.4	0.16366
86.8	1096.7	0.16385
87	1097.1	0.16404
87.2	1097.4	0.16423
87.4	1097.8	0.16442
87.6	1098.1	0.16462
87.8	1098.5	0.16481
88	1098.8	0.165
88.2	1099.2	0.16519
88.4	1099.5	0.16538
88.6	1099.9	0.16557
88.8	1100.2	0.16576
89	1100.6	0.16595
89.2	1100.9	0.16614
89.4	1101.3	0.16633
89.6	1101.6	0.16652
89.8	1102	0.16671
90	1102.3	0.1669
90.2	1102.7	0.16709
90.4	1103	0.16728
90.6	1103.3	0.16747
90.8	1103.7	0.16766
91	1104	0.16785
91.2	1104.4	0.16804
91.4	1104.7	0.16823
91.6	1105	0.16842
91.8	1105.4	0.16861
92	1105.7	0.1688
92.2	1106.1	0.16899
92.4	1106.4	0.16917
92.6	1106.7	0.16936
92.8	1107.1	0.16955
93	1107.4	0.16974
93.2	1107.7	0.16993
93.4	1108.1	0.17012
93.6	1108.4	0.17031
93.8	1108.7	0.1705
94	1109.1	0.17068
94.2	1109.4	0.17087
94.4	1109.7	0.17106
94.6	1110.1	0.17125
94.8	1110.4	0.17144
95	1110.7	0.17162
95.2	1111	0.17181
95.4	1111.4	0.172
95.6	1111.7	0.17219
95.8	1112	0.17238
96	1112.3	0.17256
96.2	1112.7	0.17275
96.4	1113	0.17294
96.6	1113.3	0.17313
96.8	1113.6	0.17331
97	1114	0.1735
97.2	1114.3	0.17369
97.4	1114.6	0.17387
97.6	1114.9	0.17406
97.8	1115.2	0.17425
98	1115.6	0.17443
98.2	1115.9	0.17462
98.4	1116.2	0.17481
98.6	1116.5	0.17499
98.8	1116.8	0.17518
99	1117.2	0.17537
99.2	1117.5	0.17555
99.4	1117.8	0.17574
99.6	1118.1	0.17593
99.8	1118.4	0.17611
100	1118.7	0.1763
100.2	1119	0.17649
100.4	1119.4	0.17667
100.6	1119.7	0.17686
100.8	1120	0.17704
101	1120.3	0.17723
101.2	1120.6	0.17741
101.4	1120.9	0.1776
101.6	1121.2	0.17779
101.8	1121.5	0.17797
102	1121.8	0.17816
102.2	1122.2	0.17834
102.4	1122.5	0.17853
102.6	1122.8	0.17871
102.8	1123.1	0.1789
103	1123.4	0.17908
103.2	1123.7	0.17927
103.4	1124	0.17945
103.6	1124.3	0.17964
103.8	1124.6	0.17982
104	1124.9	0.18001
104.2	1125.2	0.18019
104.4	1125.5	0.18038
104.6	1125.8	0.18056
104.8	1126.1	0.18075
105	1126.4	0.18093
105.2	1126.7	0.18112
105.4	1127	0.1813
105.6	1127.3	0.18149
105.8	1127.6	0.18167
106	1127.9	0.18185
106.2	1128.2	0.18204
106.4	1128.5	0.18222
106.6	1128.8	0.18241
106.8	1129.1	0.18259
107	1129.4	0.18277
107.2	1129.7	0.18296
107.4	1130	0.18314
107.6	1130.3	0.18333
107.8	1130.6	0.18351
108	1130.9	0.18369
108.2	1131.2	0.18388
108.4	1131.5	0.18406
108.6	1131.8	0.18424
108.8	1132.1	0.18443
109	1132.3	0.18461
109.2	1132.6	0.18479
109.4	1132.9	0.18498
109.6	1133.2	0.18516
109.8	1133.5	0.18534
110	1133.8	0.18553
