5.75E+04	1.34E-01
6.17E+04	1.82E-01
6.17E+04	1.77E-01
6.17E+04	1.72E-01
6.18E+04	1.66E-01
6.18E+04	1.61E-01
6.18E+04	1.56E-01
6.18E+04	1.50E-01
6.18E+04	1.48E-01
6.18E+04	1.44E-01
6.18E+04	1.40E-01
6.19E+04	1.34E-01
6.19E+04	1.29E-01
6.59E+04	2.24E-01
6.59E+04	2.18E-01
6.59E+04	2.13E-01
6.60E+04	2.08E-01
6.60E+04	2.02E-01
6.60E+04	1.97E-01
6.60E+04	1.92E-01
6.60E+04	1.88E-01
6.61E+04	1.49E-01
7.04E+04	1.85E-01
7.04E+04	1.80E-01
7.04E+04	1.75E-01
7.04E+04	1.69E-01
7.04E+04	1.64E-01
7.04E+04	1.59E-01
7.05E+04	1.54E-01
7.45E+04	2.38E-01
7.45E+04	2.33E-01
7.46E+04	2.28E-01
7.46E+04	2.22E-01
7.46E+04	2.17E-01
7.46E+04	2.12E-01
7.46E+04	2.06E-01
7.89E+04	2.13E-01
7.90E+04	2.08E-01
7.90E+04	2.02E-01
7.90E+04	1.97E-01
7.90E+04	1.92E-01
7.90E+04	1.86E-01
7.90E+04	1.81E-01
7.91E+04	1.75E-01
7.91E+04	1.70E-01
7.91E+04	1.64E-01
7.91E+04	1.59E-01
7.91E+04	1.54E-01
7.91E+04	1.49E-01
8.31E+04	2.52E-01
8.32E+04	2.47E-01
8.32E+04	2.42E-01
8.32E+04	2.36E-01
8.32E+04	2.31E-01
8.32E+04	2.26E-01
8.32E+04	2.20E-01
8.33E+04	2.15E-01
8.33E+04	2.10E-01
8.33E+04	2.04E-01
8.33E+04	1.99E-01
8.33E+04	1.96E-01
8.33E+04	1.93E-01
8.33E+04	1.88E-01
8.34E+04	1.83E-01
8.34E+04	1.78E-01
8.34E+04	1.72E-01
8.34E+04	1.67E-01
8.34E+04	1.62E-01
8.35E+04	1.56E-01
8.35E+04	1.51E-01
8.35E+04	1.46E-01
8.35E+04	1.41E-01
8.35E+04	1.35E-01
8.35E+04	1.30E-01
8.79E+04	1.17E-01
8.79E+04	1.11E-01
8.80E+04	1.06E-01
8.80E+04	1.03E-01
8.80E+04	1.01E-01
8.80E+04	9.79E-02
8.80E+04	9.54E-02
8.80E+04	9.20E-02
8.81E+04	6.84E-02
9.20E+04	1.87E-01
9.20E+04	1.81E-01
9.21E+04	1.76E-01
9.21E+04	1.71E-01
9.21E+04	1.65E-01
9.21E+04	1.60E-01
9.21E+04	1.55E-01
9.21E+04	1.49E-01
9.22E+04	1.44E-01
9.22E+04	1.39E-01
9.22E+04	1.33E-01
9.22E+04	1.28E-01
9.22E+04	1.23E-01
9.22E+04	1.17E-01
9.64E+04	1.81E-01
9.64E+04	1.75E-01
9.64E+04	1.69E-01
9.64E+04	1.64E-01
9.64E+04	1.59E-01
9.65E+04	1.54E-01
9.65E+04	1.48E-01
9.65E+04	1.43E-01
9.65E+04	1.38E-01
1.01E+05	2.39E-01
1.01E+05	2.34E-01
1.01E+05	2.29E-01
1.01E+05	2.23E-01
1.01E+05	2.18E-01
1.01E+05	2.12E-01
1.05E+05	2.18E-01
1.05E+05	2.13E-01
1.05E+05	2.08E-01
1.05E+05	2.02E-01
1.09E+05	2.27E-01
1.09E+05	2.22E-01
1.09E+05	2.16E-01
1.09E+05	2.11E-01
1.09E+05	2.06E-01
1.09E+05	2.00E-01
1.14E+05	2.16E-01
1.14E+05	2.11E-01
1.14E+05	2.05E-01
1.14E+05	2.00E-01
1.14E+05	1.95E-01
1.18E+05	2.31E-01
1.18E+05	2.25E-01
1.18E+05	2.20E-01
1.22E+05	2.04E-01
1.22E+05	1.99E-01
1.22E+05	1.93E-01
1.27E+05	2.11E-01
1.27E+05	2.06E-01
1.27E+05	2.00E-01
1.27E+05	1.95E-01
1.31E+05	2.00E-01
1.31E+05	1.95E-01
1.31E+05	1.90E-01
1.31E+05	1.85E-01
1.35E+05	2.13E-01
1.35E+05	2.08E-01
1.35E+05	2.03E-01
1.35E+05	1.99E-01
1.40E+05	2.09E-01
1.40E+05	2.04E-01
1.40E+05	1.99E-01
1.40E+05	1.93E-01
1.40E+05	1.88E-01
1.40E+05	1.83E-01
1.44E+05	2.36E-01
1.44E+05	2.31E-01
1.44E+05	2.26E-01
1.44E+05	2.20E-01
1.44E+05	2.15E-01
1.48E+05	1.94E-01
1.48E+05	1.89E-01
1.53E+05	1.78E-01
1.53E+05	1.73E-01
1.53E+05	1.68E-01
1.57E+05	2.03E-01
1.57E+05	1.99E-01
1.57E+05	1.93E-01
1.57E+05	1.88E-01
1.57E+05	1.83E-01
1.57E+05	1.77E-01
1.61E+05	2.08E-01
1.66E+05	2.13E-01
1.66E+05	2.08E-01
1.66E+05	2.03E-01
1.66E+05	1.97E-01
1.70E+05	1.87E-01
1.74E+05	1.86E-01
1.79E+05	2.10E-01
1.79E+05	2.05E-01
1.79E+05	1.99E-01
1.79E+05	1.94E-01
1.83E+05	2.21E-01
1.83E+05	2.16E-01
1.83E+05	2.10E-01
1.83E+05	2.05E-01
1.83E+05	2.00E-01
1.83E+05	1.95E-01
1.87E+05	2.19E-01
1.87E+05	2.13E-01
1.87E+05	2.08E-01
1.87E+05	2.03E-01
1.92E+05	2.45E-01
1.92E+05	2.39E-01
1.92E+05	2.34E-01
1.96E+05	2.18E-01
1.96E+05	2.13E-01
1.96E+05	2.07E-01
1.96E+05	2.02E-01
1.96E+05	1.97E-01
1.96E+05	1.52E-01
2.00E+05	2.16E-01
2.00E+05	2.11E-01
2.00E+05	2.05E-01
2.00E+05	2.00E-01
2.00E+05	1.95E-01
2.00E+05	1.90E-01
2.00E+05	1.84E-01
2.00E+05	1.79E-01
2.00E+05	1.74E-01
2.00E+05	1.68E-01
2.00E+05	1.63E-01
2.00E+05	1.58E-01
2.00E+05	1.53E-01
2.00E+05	1.47E-01
2.05E+05	1.82E-01
2.05E+05	1.77E-01
2.05E+05	1.71E-01
2.05E+05	1.66E-01
2.05E+05	1.61E-01
2.05E+05	1.55E-01
2.05E+05	1.52E-01
2.05E+05	1.49E-01
2.05E+05	1.45E-01
2.05E+05	1.39E-01
2.05E+05	1.34E-01
2.05E+05	1.29E-01
2.05E+05	1.08E-01
2.09E+05	2.83E-01
2.09E+05	2.78E-01
2.09E+05	2.73E-01
2.09E+05	2.67E-01
2.09E+05	2.62E-01
2.09E+05	2.56E-01
2.09E+05	2.51E-01
2.09E+05	2.46E-01
2.09E+05	2.41E-01
2.09E+05	2.35E-01
2.09E+05	2.30E-01
2.09E+05	2.25E-01
2.09E+05	2.19E-01
2.09E+05	2.14E-01
2.13E+05	1.99E-01
2.13E+05	1.93E-01
2.13E+05	1.88E-01
2.18E+05	1.97E-01
2.18E+05	1.91E-01
2.22E+05	2.06E-01
2.22E+05	2.00E-01
2.26E+05	1.90E-01
2.26E+05	1.85E-01
2.26E+05	1.80E-01
2.26E+05	1.75E-01
2.26E+05	1.69E-01
2.26E+05	1.66E-01
2.31E+05	1.87E-01
2.31E+05	1.82E-01
2.31E+05	1.77E-01
2.35E+05	1.99E-01
2.35E+05	1.94E-01
2.35E+05	1.89E-01
2.35E+05	1.83E-01
2.35E+05	1.78E-01
2.35E+05	1.73E-01
2.35E+05	1.67E-01
2.39E+05	1.81E-01
2.39E+05	1.76E-01
2.44E+05	1.92E-01
2.44E+05	1.87E-01
2.44E+05	1.82E-01
2.48E+05	1.94E-01
2.48E+05	1.89E-01
2.48E+05	1.83E-01
2.48E+05	1.78E-01
2.48E+05	1.72E-01
2.52E+05	2.14E-01
2.52E+05	2.09E-01
2.52E+05	2.04E-01
2.57E+05	1.93E-01
2.57E+05	1.88E-01
2.57E+05	1.83E-01
2.61E+05	2.09E-01
2.61E+05	2.04E-01
2.61E+05	1.98E-01
2.65E+05	2.25E-01
2.65E+05	2.19E-01
2.65E+05	2.14E-01
2.65E+05	2.09E-01
2.70E+05	1.87E-01
2.70E+05	1.82E-01
2.70E+05	1.77E-01
2.74E+05	2.00E-01
2.74E+05	1.95E-01
2.74E+05	1.90E-01
2.74E+05	1.85E-01
2.78E+05	1.67E-01
2.78E+05	1.62E-01
2.79E+05	1.40E-01
2.79E+05	1.37E-01
2.79E+05	1.30E-01
2.79E+05	1.24E-01
2.79E+05	1.19E-01
2.79E+05	1.14E-01
2.79E+05	1.11E-01
2.79E+05	1.08E-01
2.79E+05	1.06E-01
2.79E+05	1.03E-01
2.79E+05	1.01E-01
2.79E+05	9.77E-02
2.79E+05	9.51E-02
2.83E+05	1.73E-01
2.83E+05	1.67E-01
2.83E+05	1.62E-01
2.87E+05	1.92E-01
2.87E+05	1.85E-01
2.87E+05	1.80E-01
2.91E+05	1.74E-01
2.91E+05	1.69E-01
2.96E+05	1.89E-01
2.96E+05	1.82E-01
2.96E+05	1.77E-01
2.96E+05	1.71E-01
2.96E+05	1.31E-01
2.96E+05	1.29E-01
3.00E+05	1.24E-01
3.00E+05	1.19E-01
3.00E+05	1.14E-01
3.05E+05	1.40E-01
3.05E+05	1.35E-01
3.09E+05	1.67E-01
3.09E+05	1.61E-01
3.09E+05	1.56E-01
3.09E+05	1.51E-01
3.13E+05	1.68E-01
3.13E+05	1.63E-01
3.17E+05	1.52E-01
3.17E+05	1.47E-01
3.22E+05	1.57E-01
3.26E+05	1.65E-01
3.26E+05	1.60E-01
3.30E+05	1.52E-01
3.30E+05	1.47E-01
3.31E+05	1.42E-01
3.35E+05	1.84E-01
3.35E+05	1.79E-01
3.35E+05	1.73E-01
3.35E+05	1.68E-01
3.39E+05	1.68E-01
3.39E+05	1.63E-01
3.39E+05	1.57E-01
3.43E+05	1.47E-01
3.44E+05	1.43E-01
3.48E+05	1.58E-01
3.48E+05	1.52E-01
3.52E+05	1.69E-01
3.52E+05	1.64E-01
3.52E+05	1.58E-01
3.52E+05	1.53E-01
3.56E+05	1.86E-01
3.56E+05	1.81E-01
3.56E+05	1.49E-01
3.61E+05	1.70E-01
3.61E+05	1.65E-01
3.61E+05	1.53E-01
3.65E+05	1.82E-01
3.65E+05	1.77E-01
3.65E+05	1.72E-01
3.65E+05	1.67E-01
3.65E+05	1.56E-01
3.65E+05	1.54E-01
3.69E+05	1.70E-01
3.69E+05	1.65E-01
3.69E+05	1.60E-01
3.69E+05	1.52E-01
3.74E+05	1.83E-01
3.74E+05	1.77E-01
3.74E+05	1.72E-01
3.74E+05	1.67E-01
3.74E+05	1.62E-01
3.74E+05	1.56E-01
3.78E+05	1.77E-01
3.78E+05	1.72E-01
3.82E+05	1.62E-01
3.87E+05	1.83E-01
3.87E+05	1.78E-01
3.87E+05	1.72E-01
3.91E+05	1.77E-01
3.91E+05	1.72E-01
3.91E+05	1.67E-01
3.91E+05	1.62E-01
3.95E+05	1.55E-01
3.95E+05	1.50E-01
3.96E+05	1.46E-01
4.00E+05	1.71E-01
4.00E+05	1.66E-01
4.04E+05	1.55E-01
4.04E+05	1.50E-01
4.08E+05	1.82E-01
4.08E+05	1.77E-01
4.08E+05	1.72E-01
4.13E+05	1.56E-01
4.13E+05	1.51E-01
4.17E+05	1.72E-01
4.17E+05	1.67E-01
4.21E+05	1.66E-01
4.21E+05	1.58E-01
4.26E+05	1.80E-01
4.26E+05	1.74E-01
4.26E+05	1.69E-01
4.30E+05	1.72E-01
4.30E+05	1.67E-01
4.30E+05	1.63E-01
4.34E+05	1.73E-01
4.34E+05	1.68E-01
4.39E+05	1.78E-01
4.43E+05	1.68E-01
4.43E+05	1.64E-01
4.47E+05	1.85E-01
4.47E+05	1.81E-01
4.47E+05	1.75E-01
4.47E+05	1.70E-01
4.52E+05	1.65E-01
4.52E+05	1.62E-01
4.52E+05	1.60E-01
4.52E+05	1.54E-01
4.56E+05	1.72E-01
4.56E+05	1.67E-01
4.56E+05	1.63E-01
4.60E+05	1.73E-01
4.60E+05	1.59E-01
4.65E+05	1.75E-01
4.65E+05	1.73E-01
4.69E+05	1.60E-01
4.73E+05	1.65E-01
4.73E+05	1.60E-01
4.78E+05	1.62E-01
4.78E+05	1.57E-01
4.82E+05	1.76E-01
4.82E+05	1.71E-01
4.86E+05	1.60E-01
4.86E+05	1.55E-01
4.91E+05	1.81E-01
4.91E+05	1.76E-01
4.91E+05	1.71E-01
4.95E+05	1.64E-01
4.95E+05	1.59E-01
4.95E+05	1.54E-01
4.99E+05	1.60E-01
5.04E+05	1.56E-01
5.08E+05	1.54E-01
5.12E+05	1.51E-01
