0	2.11E-17
-1.57480315	3.03E-17
-2.519685039	1.19E-13
-2.992125984	4.06E-17
-4.881889764	3.51E-17
-5.669291339	6.08E-15
-6.299212598	7.25E-17
-6.929133858	1.59E-13
-7.401574803	5.83E-17
-8.503937008	4.36E-17
-9.606299213	8.30E-14
-9.921259843	6.27E-17
-10.23622047	1.03E-13
-10.39370079	5.83E-17
-11.02362205	8.30E-14
-11.33858268	4.06E-17
-13.54330709	2.62E-17
-14.33070866	7.03E-15
-14.96062992	7.72E-14
-15.59055118	1.03E-13
-16.22047244	4.69E-17
-17.00787402	8.74E-15
-17.32283465	5.83E-17
-18.74015748	3.51E-17
-19.84251969	3.26E-17
-20.31496063	3.26E-17
-21.57480315	7.03E-15
-22.36220472	5.83E-17
-23.1496063	4.06E-17
-23.93700787	5.77E-14
-24.2519685	2.27E-17
-24.40944882	1.26E-14
-24.56692913	1.51E-12
-24.72440945	1.17E-14
-25.19685039	3.93E-15
-25.19685039	2.41E-14
-25.51181102	1.41E-12
-25.66929134	1.96E-17
-25.98425197	3.73E-14
-26.45669291	1.88E-12
-26.61417323	2.44E-17
-27.24409449	1.75E-12
-27.4015748	2.11E-17
-27.71653543	1.88E-12
-28.66141732	2.11E-17
-28.34645669	1.75E-12
-29.29133858	1.70E-17
-28.97637795	1.75E-12
-30.07874016	1.47E-17
-29.60629921	1.75E-12
-31.18110236	1.47E-17
-30.86614173	1.22E-12
-31.81102362	1.47E-17
-31.96850394	1.75E-12
-32.28346457	1.82E-17
-32.75590551	1.75E-12
-33.07086614	1.70E-17
-33.54330709	1.63E-12
-34.01574803	1.70E-17
-34.48818898	1.75E-12
-34.80314961	4.23E-15
-35.27559055	4.32E-14
-35.43307087	1.96E-17
-36.06299213	1.51E-12
-36.69291339	1.47E-17
-37.16535433	1.75E-12
-37.63779528	1.58E-17
-37.79527559	3.23E-14
-38.42519685	1.58E-17
-38.26771654	1.22E-12
-38.8976378	7.03E-15
-38.8976378	1.41E-12
-39.37007874	1.82E-17
-39.68503937	3.23E-14
-39.84251969	1.41E-12
-40.47244094	1.27E-17
-40.78740157	2.79E-14
-40.94488189	1.27E-17
-41.41732283	2.60E-14
-41.57480315	1.37E-17
-42.04724409	2.79E-14
-42.36220472	1.37E-17
-42.83464567	1.31E-12
-43.46456693	4.89E-15
-44.09448819	5.77E-14
-44.72440945	2.27E-17
-45.19685039	1.37E-17
-45.66929134	3.47E-14
-46.2992126	3.93E-15
-46.92913386	2.05E-15
-47.55905512	1.13E-12
-48.03149606	6.54E-15
-48.97637795	2.73E-15
-49.60629921	7.88E-13
-50.07874016	3.16E-15
-50.70866142	2.60E-14
-51.02362205	1.37E-17
-51.81102362	2.18E-12
-52.28346457	4.23E-15
-53.07086614	9.40E-15
-53.38582677	5.89E-13
-54.01574803	6.81E-13
-54.96062992	1.06E-15
-55.90551181	8.74E-15
-56.53543307	9.20E-16
-57.63779528	5.10E-13
-58.58267717	5.10E-13
-59.21259843	5.31E-18
-60	1.56E-14
-60.15748031	1.23E-15
-60.94488189	1.81E-14
-61.25984252	1.45E-14
-61.41732283	2.85E-13
-61.57480315	1.45E-14
-62.20472441	1.68E-14
-62.51968504	1.81E-14
-62.99212598	6.34E-13
-63.77952756	6.81E-13
-64.56692913	2.41E-14
-65.03937008	8.47E-13
-65.82677165	2.09E-14
-65.98425197	7.88E-13
-66.77165354	2.94E-15
-67.4015748	1.68E-14
-67.87401575	6.34E-13
-68.97637795	1.81E-14
-69.13385827	7.33E-13
-69.92125984	1.65E-15
-69.92125984	8.47E-13
-70.5511811	6.81E-13
-71.02362205	1.56E-14
-71.65354331	8.47E-13
-71.96850394	3.07E-13
-72.28346457	1.13E-12
-72.28346457	2.41E-14
-72.5984252	4.74E-13
-72.91338583	1.17E-14
-73.07086614	5.10E-13
-73.7007874	9.11E-13
-74.01574803	2.79E-14
-74.33070866	1.51E-12
-74.64566929	9.59E-14
-74.64566929	3.73E-14
-74.96062992	9.11E-13
-75.27559055	3.07E-13
-75.59055118	1.59E-13
-75.7480315	1.35E-14
-75.90551181	7.88E-13
-76.37795276	6.21E-14
-76.53543307	2.20E-15
-76.8503937	8.13E-15
-77.16535433	2.09E-14
-77.63779528	2.20E-15
-78.42519685	2.09E-14
-78.8976378	1.13E-12
-79.68503937	1.41E-12
-80.47244094	8.47E-13
-80.94488189	8.47E-13
-81.57480315	2.05E-15
-82.51968504	2.73E-15
-83.30708661	2.79E-14
-83.93700787	4.01E-14
-84.40944882	1.63E-12
-85.03937008	1.13E-12
-86.14173228	8.83E-18
-87.4015748	8.83E-18
-88.03149606	2.37E-15
-89.13385827	4.89E-15
-89.76377953	6.67E-14
-91.02362205	7.72E-14
-92.12598425	2.34E-12
-93.07086614	2.34E-12
-93.7007874	3.62E-12
-94.64566929	2.11E-17
-96.53543307	7.72E-14
-97.16535433	5.77E-14
-97.95275591	1.22E-12
-98.58267717	1.51E-12
-1.00E+02	1.22E-12
