-1.58E-01	0.00E+00
-1.42E+00	0.00E+00
-1.89E+00	8.52E-02
-2.52E+00	2.33E-01
-3.00E+00	4.48E-03
-4.89E+00	0.00E+00
-5.84E+00	2.02E-01
-6.47E+00	1.79E-02
-7.26E+00	2.60E-01
-7.41E+00	4.48E-03
-8.68E+00	4.48E-03
-9.62E+00	2.51E-01
-9.94E+00	8.97E-03
-1.12E+01	2.29E-01
-1.12E+01	1.79E-02
-1.36E+01	0.00E+00
-1.40E+01	2.38E-01
-1.50E+01	7.17E-02
-1.58E+01	4.35E-01
-1.62E+01	0.00E+00
-1.69E+01	3.99E-01
-1.72E+01	4.48E-03
-2.05E+01	4.48E-03
-2.16E+01	3.32E-01
-2.22E+01	0.00E+00
-2.43E+01	0.00E+00
-2.40E+01	4.80E-01
-2.44E+01	4.48E-03
-2.44E+01	7.17E-01
-2.51E+01	6.01E-01
-2.54E+01	4.71E-01
-2.56E+01	7.04E-01
-2.59E+01	8.97E-03
-2.63E+01	6.95E-01
-2.67E+01	8.97E-03
-2.71E+01	7.40E-01
-2.74E+01	8.97E-03
-2.78E+01	7.13E-01
-2.84E+01	4.48E-03
-2.84E+01	7.17E-01
-2.92E+01	4.48E-03
-2.92E+01	7.67E-01
-3.00E+01	4.48E-03
-2.98E+01	7.44E-01
-3.08E+01	4.48E-03
-3.08E+01	7.22E-01
-3.12E+01	0.00E+00
-3.17E+01	6.91E-01
-3.23E+01	0.00E+00
-3.26E+01	7.94E-01
-3.30E+01	8.97E-03
-3.38E+01	8.97E-03
-3.36E+01	6.86E-01
-3.41E+01	4.48E-03
-3.45E+01	8.12E-01
-3.50E+01	4.35E-01
-3.53E+01	4.75E-01
-3.56E+01	8.97E-03
-3.61E+01	7.22E-01
-3.68E+01	4.48E-03
-3.74E+01	4.48E-03
-3.74E+01	7.67E-01
-3.79E+01	8.97E-03
-3.79E+01	6.05E-01
-3.82E+01	8.97E-03
-3.90E+01	7.09E-01
-3.96E+01	1.35E-02
-3.94E+01	4.84E-01
-4.04E+01	0.00E+00
-3.99E+01	5.92E-01
-4.10E+01	4.48E-03
-4.10E+01	5.56E-01
-4.15E+01	8.97E-03
-4.16E+01	4.80E-01
-4.23E+01	8.97E-03
-4.20E+01	6.37E-01
-4.27E+01	8.97E-03
-4.31E+01	5.96E-01
-4.37E+01	3.36E-01
-4.43E+01	5.52E-01
-4.48E+01	4.48E-03
-4.54E+01	4.48E-03
-4.57E+01	4.75E-01
-4.62E+01	2.60E-01
-4.70E+01	2.51E-01
-4.75E+01	4.75E-01
-4.81E+01	3.00E-01
-4.89E+01	2.56E-01
-4.97E+01	3.77E-01
-5.03E+01	3.09E-01
-5.08E+01	5.25E-01
-5.13E+01	4.48E-03
-5.19E+01	4.39E-01
-5.25E+01	3.18E-01
-5.41E+01	5.74E-01
-5.50E+01	4.71E-01
-5.65E+01	5.29E-01
-5.68E+01	3.68E-01
-5.71E+01	5.11E-01
-5.87E+01	6.41E-01
-5.91E+01	4.48E-03
-5.99E+01	3.77E-01
-6.04E+01	3.23E-01
-6.14E+01	5.83E-01
-6.21E+01	5.65E-01
-6.39E+01	6.73E-01
-6.50E+01	6.46E-01
-6.50E+01	7.35E-01
-6.62E+01	7.04E-01
-6.62E+01	7.80E-01
-6.67E+01	5.34E-01
-6.81E+01	6.77E-01
-6.92E+01	6.82E-01
-6.94E+01	7.94E-01
-6.99E+01	5.16E-01
-7.02E+01	7.40E-01
-7.08E+01	7.71E-01
-7.15E+01	7.00E-01
-7.19E+01	7.85E-01
-7.27E+01	7.62E-01
-7.27E+01	8.52E-01
-7.33E+01	6.82E-01
-7.35E+01	8.03E-01
-7.41E+01	8.30E-01
-7.46E+01	7.31E-01
-7.51E+01	8.16E-01
-7.56E+01	7.17E-01
-7.59E+01	8.52E-01
-7.67E+01	6.82E-01
-7.68E+01	8.43E-01
-7.76E+01	6.05E-01
-7.84E+01	5.78E-01
-7.87E+01	4.62E-01
-7.97E+01	5.65E-01
-8.03E+01	7.17E-01
-8.08E+01	7.31E-01
-8.14E+01	4.48E-03
-9.98E+01	0.00E+00
