-1.007909432	4.45E-01
-2.008206016	4.93E-01
-3.006202886	4.90E-01
-3.998093616	4.72E-01
-4.999738308	4.79E-01
-6.003365513	4.91E-01
-7.005327408	5.43E-01
-8.007210002	5.06E-01
-9.002272752	4.96E-01
-10.00970638	5.18E-01
-11.00191431	5.01E-01
-12.00712753	4.72E-01
-12.99568764	4.46E-01
-14.00692769	4.33E-01
-14.99152278	4.85E-01
-15.9980048	5.04E-01
-16.99592237	5.02E-01
-18.00502131	4.83E-01
-18.99802225	4.68E-01
-19.99681212	4.67E-01
-20.9972673	4.71E-01
-22.00723855	4.99E-01
-22.67153889	4.95E-01
-23.4559002	4.84E-01
-23.91409852	4.46E-01
-23.90482036	4.23E-01
-24.85404742	4.30E-01
-25.16094038	4.08E-01
-25.79542373	4.17E-01
-26.11444966	4.26E-01
-27.06510413	4.37E-01
-27.53686284	4.33E-01
-27.84803803	4.23E-01
-28.32479267	4.32E-01
-28.47467063	4.12E-01
-29.1134362	4.32E-01
-29.09916211	3.95E-01
-29.58590862	4.30E-01
-30.04767546	4.01E-01
-30.52086158	4.01E-01
-30.98905177	3.88E-01
-31.46937494	4.06E-01
-31.7919694	4.24E-01
-31.93542401	3.88E-01
-32.57133477	4.01E-01
-32.73834164	4.24E-01
-33.0459483	4.05E-01
-33.68400017	4.23E-01
-33.8288822	3.90E-01
-34.47193	4.21E-01
-34.78025037	4.03E-01
-35.26057353	4.21E-01
-35.88363761	4.01E-01
-36.20409095	4.14E-01
-36.5095565	3.88E-01
-37.15260431	4.19E-01
-37.45735615	3.92E-01
-37.76567652	3.74E-01
-38.0911258	3.99E-01
-38.5614571	3.92E-01
-38.88262415	4.06E-01
-39.35652397	4.08E-01
-40.92239177	3.79E-01
-41.39129566	3.68E-01
-41.55330659	3.79E-01
-42.03220235	3.94E-01
-42.3376679	3.68E-01
-42.6509842	3.63E-01
-42.65812124	3.81E-01
-42.98142941	4.01E-01
-43.6230498	4.28E-01
-44.26681131	4.61E-01
-45.02405184	3.81E-01
-46.14385429	4.21E-01
-46.74479353	3.45E-01
-47.70615356	3.83E-01
-48.05230027	4.61E-01
-48.82952453	4.32E-01
-49.12000228	3.68E-01
-49.58819247	3.56E-01
-50.22553064	3.72E-01
-51.0177427	3.81E-01
-51.83422071	4.52E-01
-53.03752659	3.03E-01
-53.99817292	3.39E-01
-55.08371754	2.92E-01
-56.66029091	2.90E-01
-56.82729777	3.14E-01
-57.77723853	3.23E-01
-58.72361077	3.23E-01
-59.18823244	3.01E-01
-59.82985283	3.29E-01
-60.13531838	3.03E-01
-60.92396192	3.03E-01
-62.35922178	3.43E-01
-63.77663902	3.38E-01
-64.89287295	3.68E-01
-65.98840944	3.47E-01
-66.94334613	3.68E-01
-67.88044021	3.45E-01
-68.0346004	3.36E-01
-68.97811782	3.29E-01
-69.14298357	3.47E-01
-69.77175728	3.41E-01
-69.93947785	3.67E-01
-70.87371712	3.36E-01
-72.14910716	3.70E-01
-72.47170161	3.88E-01
-72.90991621	3.00E-01
-73.72496681	3.67E-01
-74.04327904	3.74E-01
-74.37086943	4.05E-01
-75.00249797	4.06E-01
-75.91532609	3.21E-01
-76.08661518	3.56E-01
-77.19285724	3.61E-01
-77.82305837	3.59E-01
-79.57520305	4.03E-01
-79.88923305	3.99E-01
-80.19327119	3.70E-01
-81.7605664	3.45E-01
-82.08173345	3.59E-01
-82.87608662	3.74E-01
-83.99160683	4.03E-01
-84.46978889	4.15E-01
-85.09142555	3.92E-01
-86.03708409	3.90E-01
-86.33469889	3.45E-01
-87.43879983	3.45E-01
-88.23743523	3.70E-01
-88.41157914	4.12E-01
-89.52424454	4.33E-01
-90.17014717	4.71E-01
-90.80748533	4.88E-01
-92.0557546	4.53E-01
-93.00212684	4.53E-01
-93.80718558	4.95E-01
-95.64211999	3.48E-01
-96.16526543	4.75E-01
-96.80117619	4.88E-01
-98.03160284	4.08E-01
-98.98368471	4.23E-01
-99.91863768	3.94E-01
